athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Kenessary Kenenbayev,,07/21/2017,FINA World Championships,"Budapest, HUN",25,NW,Neutral,28,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_07_21_Budapest_25km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Deegan,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy Billiau,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremias Munoz,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francisco Eric Salinas,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antoine Chatelain-Laflamme,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Lortie,,07/27/2017,FINA World Cup,"Roberval, CAN",10,NW,Neutral,27,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_07_27_Roberval_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippe Guertin,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Lehoux,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davy Billiau,,07/29/2017,FINA Grand Prix,"Roberval, CAN",32,NW,Neutral,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_07_29_Roberval_32km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Deegan,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Masse-Savard,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremias Munoz,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Belanger,,08/12/2017,FINA World Cup,"Lac Megantic, CAN",10,NW,Neutral,21,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_08_12_LacMegantic_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Lehoux,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Provenzano,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matias Diaz Hernandez,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Pancevski,,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30,NW,Neutral,15,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_08_19_OhridLake_30km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Furlan,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Desharnais,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edouard Lehoux,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matias Diaz Hernandez,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Seguardo,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Dario Ciaramella,,09/03/2017,FINA Grand Prix,"Capri-Napoli, ITA",16,NW,Neutral,17,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_09_03_Capri-Napoli_16km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lachlan Colquhoun,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Signorini,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaspar Andrade Budino,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Wright,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupeng Liu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziyang Zhang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremias Munoz,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katelnikof Alexander Dawson,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziao Qiu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ching Leung Sunny Poon,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zibin Zhang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenhao Wang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Ho Tsang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka Lung Kwan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chung Kiu Yau,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Hin Chan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingwei Weng,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chak Fung Lam,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lok Yin Law,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Han Lidu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lijun Zu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhongyi Qiao,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuyi Liu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10,NW,Neutral,52,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_10_15_Chun'An_10km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Muffels,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferry Weertman,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Wilimovsky,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lachlan Colquhoun,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Lamar,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,,10/21/2017,FINA World Cup,"Hong Kong, CHN",10,NW,Neutral,66,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
